False Positive Rate,True Positive Rate,Thresholds
0.0,0.0,1.9958645
0.0,2.8592668839709498e-05,0.9958645
0.0,0.00045748270143535196,0.9957749
0.0,0.0005432607079544805,0.99577457
0.0,0.0006004460456338995,0.99577373
0.0,0.0006576313833133185,0.9957736
0.0,0.0006862240521530279,0.9957735
0.0,0.0008005947275118659,0.99577314
0.0,0.0010007434093898325,0.995773
0.0,0.0011151140847486705,0.9957728
0.0,0.0012866700977869274,0.99577004
0.0,0.0013438554354663465,0.9957689
0.0,0.002916452221650369,0.9956232
0.0,0.0029736375593297877,0.99562055
0.0,0.004288900325956425,0.99533087
0.00013902405116085083,0.004288900325956425,0.9953275
0.00013902405116085083,0.0075198719048435985,0.994978
0.00013902405116085083,0.007577057242523017,0.9949779
0.00013902405116085083,0.008463429976554011,0.9949266
0.00013902405116085083,0.00852061531423343,0.99492645
0.00013902405116085083,0.00854920798307314,0.99492586
0.00013902405116085083,0.008663578658431977,0.99492466
0.00013902405116085083,0.008692171327271687,0.99492455
0.00013902405116085083,0.008749356664951106,0.9949244
0.00013902405116085083,0.008806542002630525,0.99492407
0.00013902405116085083,0.008920912677989364,0.9949238
0.00013902405116085083,0.008949505346829072,0.99492365
0.00013902405116085083,0.009006690684508493,0.99492353
0.00013902405116085083,0.009206839366386459,0.9949202
0.00013902405116085083,0.009264024704065878,0.99491936
0.00013902405116085083,0.009349802710585007,0.99491596
0.00027804810232170165,0.009349802710585007,0.99491465
0.00027804810232170165,0.009406988048264425,0.99491197
0.0004170721534825525,0.009435580717104134,0.9949116
0.0004170721534825525,0.009492766054783554,0.9949109
0.0004170721534825525,0.009549951392462973,0.99491066
0.0004170721534825525,0.009607136730142391,0.9949062
0.0004170721534825525,0.00966432206782181,0.99490607
0.0004170721534825525,0.009750100074340939,0.994905
0.0004170721534825525,0.009807285412020358,0.9949044
0.0004170721534825525,0.010007434093898324,0.99489933
0.0004170721534825525,0.010064619431577743,0.99489814
0.0004170721534825525,0.010150397438096872,0.9948933
0.0004170721534825525,0.01020758277577629,0.994892
0.0004170721534825525,0.010493509464173385,0.9948685
0.0004170721534825525,0.010550694801852806,0.99486816
0.0004170721534825525,0.010750843483730772,0.99485946
0.0004170721534825525,0.01080802882141019,0.99485815
0.0004170721534825525,0.010979584834448447,0.9948507
0.0004170721534825525,0.011036770172127867,0.99484974
0.0004170721534825525,0.011694401555441184,0.99479526
0.0005560962046434033,0.011694401555441184,0.9947943
0.0005560962046434033,0.013495739692342884,0.99466276
0.0006951202558042541,0.013495739692342884,0.99466115
0.0006951202558042541,0.014010407731457654,0.99462897
0.000834144306965105,0.014010407731457654,0.9946287
0.000834144306965105,0.01426774175101504,0.99460864
