False Positive Rate,True Positive Rate,Thresholds
0.0,0.0,1.9986882
0.0,2.8592668839709498e-05,0.9986883
0.0,0.00040029736375593296,0.9973916
0.00013902405116085083,0.00040029736375593296,0.99729246
0.00013902405116085083,0.0006576313833133185,0.9966967
0.00027804810232170165,0.0006576313833133185,0.99666995
0.00027804810232170165,0.0028878595528106592,0.9920278
0.0004170721534825525,0.0028878595528106592,0.991998
0.0004170721534825525,0.004517641676674101,0.9913236
0.0004170721534825525,0.004632012352032939,0.9913169
0.0004170721534825525,0.006862240521530279,0.99070096
0.0005560962046434033,0.006862240521530279,0.9906927
0.0005560962046434033,0.008234688625836336,0.9902394
0.0006951202558042541,0.008234688625836336,0.990239
0.0006951202558042541,0.009492766054783554,0.9899372
0.000834144306965105,0.009492766054783554,0.9899351
0.000834144306965105,0.01026476811345571,0.98975134
0.0009731683581259558,0.01026476811345571,0.9897507
0.0009731683581259558,0.01077943615257048,0.98962843
0.0011121924092868066,0.01077943615257048,0.989626
0.0011121924092868066,0.011751586893120603,0.9895231
0.0011121924092868066,0.011808772230800024,0.98952264
0.0011121924092868066,0.012380625607594212,0.9894521
0.0011121924092868066,0.012437810945273632,0.98945016
0.0011121924092868066,0.013152627666266369,0.9893813
0.0012512164604476575,0.013181220335106079,0.9893811
0.0012512164604476575,0.013266998341625208,0.98938096
0.0012512164604476575,0.013324183679304626,0.98938084
0.0012512164604476575,0.013409961685823755,0.9893806
0.0012512164604476575,0.013495739692342884,0.98938006
0.0012512164604476575,0.013552925030022303,0.9893797
0.0012512164604476575,0.013581517698862011,0.98937947
0.0012512164604476575,0.013638703036541432,0.98937875
0.0012512164604476575,0.013810259049579688,0.98937714
0.0013902405116085082,0.013810259049579688,0.98937666
0.0013902405116085082,0.01421055641333562,0.98936826
0.0013902405116085082,0.01426774175101504,0.98936754
0.0013902405116085082,0.014382112426373878,0.9893646
0.0013902405116085082,0.014439297764053297,0.98936325
0.0013902405116085082,0.014582261108251844,0.9893596
0.0013902405116085082,0.014639446445931263,0.9893595
0.0013902405116085082,0.01478240979012981,0.98935777
0.0015292645627693591,0.01478240979012981,0.98935425
0.0015292645627693591,0.015668782524160804,0.9893169
0.0015292645627693591,0.015725967861840225,0.98931676
0.0015292645627693591,0.016412191913993252,0.9892902
0.0015292645627693591,0.016469377251672673,0.98928845
0.0015292645627693591,0.01652656258935209,0.98928624
0.0015292645627693591,0.01658374792703151,0.9892861
0.0015292645627693591,0.016698118602390347,0.98928076
0.0015292645627693591,0.016755303940069768,0.98928064
0.0015292645627693591,0.016841081946588895,0.98927885
0.00166828861393021,0.016841081946588895,0.9892781
0.00166828861393021,0.016926859953108022,0.98927563
0.00166828861393021,0.016984045290787442,0.98927456
0.00166828861393021,0.01709841596614628,0.98926955
0.0018073126650910607,0.01712700863498599,0.98926556
0.0018073126650910607,0.017756047349459597,0.98923033
0.0018073126650910607,0.017813232687139018,0.98922753
0.0018073126650910607,0.018928346771887688,0.98918545
0.0018073126650910607,0.01898553210956711,0.9891844
0.0018073126650910607,0.01930005146680391,0.9891722
0.0018073126650910607,0.01935723680448333,0.98917097
0.0018073126650910607,0.019443014811002458,0.9891683
0.0018073126650910607,0.019500200148681878,0.9891677
0.0018073126650910607,0.020243609538514326,0.9891367
0.0018073126650910607,0.020300794876193743,0.98913586
0.0018073126650910607,0.02061531423343055,0.98912036
0.0018073126650910607,0.02067249957110997,0.9891173
0.0018073126650910607,0.020701092239949676,0.9891171
0.0018073126650910607,0.020758277577629096,0.9891144
0.0018073126650910607,0.02110138960370561,0.9890905
0.0018073126650910607,0.02115857494138503,0.98908967
0.0018073126650910607,0.02118716761022474,0.98908406
0.0018073126650910607,0.02124435294790416,0.9890836
0.0018073126650910607,0.021901984331217476,0.98905504
0.0018073126650910607,0.021959169668896893,0.989051
0.0018073126650910607,0.02218791101961457,0.9890416
0.0019463367162519116,0.02218791101961457,0.98904026
0.0019463367162519116,0.023503173786241206,0.98899883
0.0019463367162519116,0.023560359123920627,0.9889986
0.0019463367162519116,0.023903471149997142,0.9889903
0.0019463367162519116,0.02398924915651627,0.9889893
0.0019463367162519116,0.024132212500714817,0.98898613
0.0019463367162519116,0.024189397838394237,0.98898554
0.0019463367162519116,0.024618287870989877,0.98896945
0.0019463367162519116,0.024675473208669297,0.9889685
0.0019463367162519116,0.024875621890547265,0.9889599
0.0019463367162519116,0.024932807228226682,0.988957
0.0019463367162519116,0.025561845942700293,0.9889352
0.0019463367162519116,0.02561903128037971,0.98893493
0.0019463367162519116,0.02616229198833419,0.9889198
0.0019463367162519116,0.02627666266369303,0.988918
0.0019463367162519116,0.026676960027448963,0.98890287
0.0020853607674127623,0.026676960027448963,0.988902
0.0020853607674127623,0.027105850060044605,0.98888636
0.0022243848185736132,0.027134442728884316,0.9888843
0.0022243848185736132,0.027220220735403443,0.9888815
0.0022243848185736132,0.027248813404243153,0.98888004
0.0022243848185736132,0.02730599874192257,0.9888799
0.0022243848185736132,0.02736318407960199,0.98887503
0.0022243848185736132,0.027420369417281407,0.988872
0.0022243848185736132,0.027591925430319665,0.98886275
0.0022243848185736132,0.027706296105678502,0.98886186
0.0022243848185736132,0.027792074112197633,0.9888581
0.0022243848185736132,0.02784925944987705,0.988858
0.0022243848185736132,0.02793503745639618,0.98885566
0.0022243848185736132,0.027992222794075598,0.9888553
0.0022243848185736132,0.028078000800594728,0.9888487
0.0022243848185736132,0.028135186138274145,0.9888482
0.0022243848185736132,0.028192371475953566,0.9888465
0.0022243848185736132,0.028249556813632986,0.9888442
0.0022243848185736132,0.02842111282667124,0.9888411
0.0022243848185736132,0.02847829816435066,0.9888405
0.002363408869734464,0.02847829816435066,0.9888371
0.002363408869734464,0.02896437353462572,0.98882115
0.002502432920895315,0.02896437353462572,0.988821
0.002502432920895315,0.02899296620346543,0.9888207
0.002502432920895315,0.02905015154114485,0.9888204
0.002502432920895315,0.029364670898381656,0.98881066
0.002502432920895315,0.029421856236061073,0.9888087
0.002502432920895315,0.02953622691141991,0.9888054
0.002502432920895315,0.02959341224909933,0.9888052
0.002502432920895315,0.03013667295705381,0.98878807
0.002502432920895315,0.03019385829473323,0.9887877
0.002502432920895315,0.03033682163893178,0.98878133
0.0026414569720561655,0.03033682163893178,0.9887806
0.0026414569720561655,0.03139475038600103,0.9887555
0.0026414569720561655,0.03145193572368045,0.98875415
0.0026414569720561655,0.031795047749756965,0.9887428
0.0026414569720561655,0.03185223308743638,0.98874205
0.0026414569720561655,0.0325098644707497,0.98871815
0.0026414569720561655,0.032624235146108536,0.9887179
0.0026414569720561655,0.03291016183450563,0.9887068
0.0026414569720561655,0.03296734717218505,0.988706
0.0026414569720561655,0.03308171784754389,0.98870254
0.0026414569720561655,0.033138903185223306,0.9887017
0.0026414569720561655,0.03319608852290273,0.98870033
0.0026414569720561655,0.03325327386058215,0.9887002
0.0026414569720561655,0.033396237204780695,0.9886939
0.0026414569720561655,0.033453422542460115,0.9886933
0.0026414569720561655,0.03348201521129982,0.9886932
0.0026414569720561655,0.03353920054897924,0.98869294
0.0026414569720561655,0.03368216389317779,0.9886882
0.0026414569720561655,0.03373934923085721,0.9886863
0.0026414569720561655,0.03376794189969692,0.9886847
0.0027804810232170164,0.03376794189969692,0.9886845
0.0027804810232170164,0.03388231257505576,0.9886807
0.0027804810232170164,0.03393949791273518,0.9886806
0.0027804810232170164,0.03433979527649111,0.9886722
0.0027804810232170164,0.03439698061417053,0.988672
0.0027804810232170164,0.034482758620689655,0.988669
0.0027804810232170164,0.034539943958369075,0.98866886
0.0027804810232170164,0.03539772402356036,0.9886395
0.0027804810232170164,0.03545490936123978,0.9886386
0.0027804810232170164,0.03559787270543833,0.98863566
0.0027804810232170164,0.03565505804311774,0.9886353
0.0027804810232170164,0.03591239206267513,0.9886308
0.0027804810232170164,0.03596957740035455,0.98863053
0.0027804810232170164,0.036141133413392805,0.9886206
0.0029195050743778673,0.036141133413392805,0.9886205
0.0029195050743778673,0.03616972608223252,0.9886191
0.0029195050743778673,0.03622691141991193,0.988618
0.0029195050743778673,0.036312689426431066,0.9886149
0.0029195050743778673,0.03636987476411048,0.9886147
0.0029195050743778673,0.03639846743295019,0.98861337
0.0029195050743778673,0.036455652770629614,0.98861325
0.0029195050743778673,0.036655801452507575,0.9886098
0.0029195050743778673,0.036712986790186995,0.98860735
0.0029195050743778673,0.036970320809744384,0.98859906
0.0029195050743778673,0.0370275061474238,0.9885981
0.0029195050743778673,0.03714187682278264,0.9885964
0.0030585291255387182,0.03714187682278264,0.98859614
0.0030585291255387182,0.037542174186538574,0.9885854
0.0030585291255387182,0.03765654486189741,0.9885844
0.0030585291255387182,0.037799508206095955,0.9885793
0.0030585291255387182,0.037856693543775376,0.98857856
0.0030585291255387182,0.037913878881454796,0.9885775
0.003197553176699569,0.037913878881454796,0.9885771
0.003197553176699569,0.03851432492708869,0.98856074
0.003197553176699569,0.038571510264768114,0.9885584
0.003197553176699569,0.03877165894664608,0.98855406
0.003197553176699569,0.0388288442843255,0.98855376
0.003197553176699569,0.03917195631040201,0.9885416
0.003197553176699569,0.03922914164808143,0.9885415
0.003197553176699569,0.03960084634299765,0.9885308
0.003197553176699569,0.039658031680677074,0.9885307
0.003197553176699569,0.03991536570023446,0.98852575
0.003197553176699569,0.039972551037913875,0.988525
0.003197553176699569,0.04014410705095214,0.98852056
0.003197553176699569,0.04020129238863156,0.98851997
0.003197553176699569,0.040344255732830105,0.9885173
0.00333657722786042,0.040344255732830105,0.98851573
0.00333657722786042,0.04057299708354778,0.98850983
0.00333657722786042,0.0406301824212272,0.9885095
0.00333657722786042,0.04077314576542575,0.98850596
0.00333657722786042,0.04083033110310516,0.98850584
0.00333657722786042,0.040916109109624295,0.98850274
0.00333657722786042,0.04103047978498313,0.9885006
0.00333657722786042,0.04105907245382284,0.9885005
0.00333657722786042,0.041116257791502256,0.9884997
0.00333657722786042,0.0412306284668611,0.9884974
0.00333657722786042,0.04128781380454052,0.98849666
0.00333657722786042,0.04163092583061703,0.9884897
0.0034756012790212705,0.04165951849945674,0.9884891
0.0034756012790212705,0.041888259850174414,0.9884865
0.0036146253301821214,0.041888259850174414,0.9884864
0.0036146253301821214,0.04191685251901413,0.9884863
0.0036146253301821214,0.04197403785669354,0.9884858
0.0036146253301821214,0.04237433522044948,0.98847777
0.0036146253301821214,0.0424315205581289,0.9884774
0.0036146253301821214,0.042460113226968604,0.98847735
0.0036146253301821214,0.042517298564648025,0.98847723
0.0036146253301821214,0.04254589123348773,0.98847604
0.0036146253301821214,0.04266026190884657,0.98847467
0.0036146253301821214,0.04268885457768628,0.9884741
0.0037536493813429724,0.04268885457768628,0.9884725
