False Positive Rate,True Positive Rate,Thresholds
0.0,0.0,2.0
0.00166828861393021,0.03777091553725625,1.0
0.002502432920895315,0.061903128037971066,0.9999999
0.0030585291255387182,0.07485560702235947,0.99999976
0.0038926734325038233,0.08509178246697546,0.99999964
0.004587793688308077,0.09315491507977354,0.9999995
0.005143889892951481,0.10018871161434208,0.9999994
0.005421937995273182,0.10676502544747526,0.9999993
0.006256082302238287,0.1119974838451421,0.99999917
0.00667315445572084,0.11702979356093098,0.99999905
0.007090226609203392,0.12186195459484188,0.9999989
0.007368274711525094,0.12575055755704237,0.9999988
0.008063394967329348,0.12986790186996056,0.9999987
0.008202419018490198,0.13349917081260365,0.99999857
0.008619491171972752,0.13710184708640705,0.99999845
0.008758515223133602,0.14044718934065306,0.99999833
0.009036563325455304,0.14364956825070052,0.9999982
0.009175587376616154,0.14642305712815235,0.9999981
0.009453635478937857,0.1489392119860468,0.999998
0.009453635478937857,0.15128381083090295,0.99999785
0.009592659530098708,0.15365700234459884,0.99999774
0.009731683581259558,0.15554411848801966,0.9999976
0.009731683581259558,0.15831760736547149,0.9999975
0.009870707632420409,0.1607193915480071,0.9999974
0.009870707632420409,0.16266369302910733,0.99999726
0.01014875573474211,0.16455080917252815,0.99999714
0.01014875573474211,0.1667810373420255,0.999997
0.010287779785902961,0.16909704351804197,0.9999969
0.010426803837063812,0.17069823297306572,0.9999968
0.010565827888224662,0.1728140904672042,0.99999666
0.010843875990546365,0.17510150397438096,0.99999654
0.010843875990546365,0.17718876879967976,0.9999964
0.010843875990546365,0.17899010693658146,0.9999963
0.010843875990546365,0.18053411105392578,0.9999962
0.010982900041707216,0.18224967118430835,0.99999607
0.010982900041707216,0.18405100932121005,0.99999595
0.011260948144028917,0.1869674615428604,0.9999957
0.01167802029751147,0.18828272430948706,0.9999956
0.01181704434867232,0.1896265797449534,0.99999547
0.01195606839983317,0.1911705838622977,0.99999535
0.01195606839983317,0.19240006862240522,0.99999523
0.012095092450994022,0.19365814605135243,0.9999951
0.012234116502154873,0.19483044547378053,0.999995
0.012373140553315724,0.19620289357808657,0.9999949
0.012512164604476574,0.19763252702007206,0.99999475
0.012651188655637425,0.19851889975410306,0.99999464
0.012651188655637425,0.19966260650769144,0.9999945
0.012651188655637425,0.20089209126779894,0.9999944
0.012651188655637425,0.20215016869674615,0.9999943
0.012929236757959126,0.20349402413221251,0.99999416
0.012929236757959126,0.2044661748727626,0.99999404
0.013068260809119978,0.20523817693143478,0.9999939
0.013068260809119978,0.20652484702922172,0.9999938
0.013207284860280829,0.20749699776977182,0.9999937
0.01348533296260253,0.20866929719219993,0.99999356
0.01348533296260253,0.21061359867330018,0.9999933
0.01348533296260253,0.2118430834334077,0.9999932
0.01348533296260253,0.21292960484931664,0.9999931
0.013624357013763381,0.21410190427174472,0.99999297
0.013902405116085082,0.21481672099273746,0.99999285
0.014041429167245933,0.2155315377137302,0.9999927
0.014041429167245933,0.21638931777892148,0.9999926
0.014041429167245933,0.2191342139875336,0.99999225
0.014041429167245933,0.21987762337736605,0.99999213
0.014041429167245933,0.22070681077371762,0.999992
0.014041429167245933,0.22165036884542802,0.9999919
0.014041429167245933,0.22256533424829875,0.9999918
0.014180453218406785,0.22353748498884887,0.99999166
0.014319477269567634,0.22413793103448276,0.99999154
0.014319477269567634,0.22482415508663578,0.9999914
0.014319477269567634,0.22553897180762852,0.9999913
0.014319477269567634,0.22685423457425516,0.99999106
0.014319477269567634,0.22745468061988905,0.99999094
0.014458501320728486,0.22831246068508035,0.9999908
0.014736549423050188,0.22876994338651568,0.9999907
0.014875573474211038,0.22928461142563047,0.9999906
0.014875573474211038,0.2299708354777835,0.99999046
0.014875573474211038,0.23077143020529536,0.99999034
0.014875573474211038,0.23165780293932636,0.9999902
0.014875573474211038,0.2321152856407617,0.9999901
0.01501459752537189,0.2326585463487162,0.99999
0.01501459752537189,0.23345914107622806,0.99998987
0.01501459752537189,0.23428832847257963,0.99998975
0.01501459752537189,0.2351461085377709,0.9999896
0.01501459752537189,0.23574655458340482,0.9999895
0.01501459752537189,0.2366043346485961,0.9999894
0.01501459752537189,0.2372333733630697,0.9999893
0.01515362157653274,0.23803396809058158,0.99998915
0.01515362157653274,0.23880597014925373,0.99998903
0.01515362157653274,0.23937782352604792,0.9999889
