precision,recall
0.5540698963911156,1.0
0.5540628317041872,0.9999714073311603
0.5540979450861099,0.9999714073311603
0.5541330629188915,0.9999714073311603
0.5541681852033783,0.9999714073311603
0.5542033119404167,0.9999714073311603
0.5542384431308537,0.9999714073311603
0.5542735787755361,0.9999714073311603
0.5543087188753111,0.9999714073311603
0.554343863431026,0.9999714073311603
0.5543790124435286,0.9999714073311603
0.5544141659136665,0.9999714073311603
0.554449323842288,0.9999714073311603
0.5544844862302412,0.9999714073311603
0.5545196530783745,0.9999714073311603
0.5545548243875367,0.9999714073311603
0.5545900001585766,0.9999714073311603
0.5546251803923434,0.9999714073311603
0.5546603650896864,0.9999714073311603
0.5546955542514552,0.9999714073311603
0.5547307478784995,0.9999714073311603
0.5547659459716693,0.9999714073311603
0.554758883248731,0.9999428146623206
0.5547940859191574,0.9999428146623206
0.5548292930574946,0.9999428146623206
0.5548222303311069,0.9999142219934809
0.5548574420486458,0.9999142219934809
0.5548926582358822,0.9999142219934809
0.554927878893667,0.9999142219934809
0.5549631040228516,0.9999142219934809
0.5549983336242879,0.9999142219934809
0.5550335676988272,0.9999142219934809
0.5550688062473216,0.9999142219934809
0.5551040492706233,0.9999142219934809
0.5551392967695848,0.9999142219934809
0.5551745487450588,0.9999142219934809
0.555209805197898,0.9999142219934809
0.5552450661289554,0.9999142219934809
0.5552803315390844,0.9999142219934809
0.5553156014291385,0.9999142219934809
0.5553508757999714,0.9999142219934809
0.555386154652437,0.9999142219934809
0.5554214379873894,0.9999142219934809
0.5554567258056831,0.9999142219934809
0.5554920181081725,0.9999142219934809
0.5555273148957125,0.9999142219934809
0.5555626161691581,0.9999142219934809
0.5555979219293646,0.9999142219934809
0.5556332321771874,0.9999142219934809
0.5556685469134821,0.9999142219934809
0.5557038661391047,0.9999142219934809
0.5557391898549112,0.9999142219934809
0.555774518061758,0.9999142219934809
0.5558098507605016,0.9999142219934809
0.5558451879519988,0.9999142219934809
0.5558381282385478,0.9998856293246412
0.5558734700365602,0.9998856293246412
0.555908816329126,0.9998856293246412
0.555901756617121,0.9998570366558015
0.5559371075181635,0.9998570366558015
0.5559724629155604,0.9998570366558015
0.5560078228101697,0.9998570366558015
0.5560431872028495,0.9998570366558015
0.5560785560944581,0.9998570366558015
0.5561139294858543,0.9998570366558015
0.5561068702290076,0.9998284439869617
0.5561422482346206,0.9998284439869617
0.5561776307418247,0.9998284439869617
0.5562130177514792,0.9998284439869617
0.5562484092644439,0.9998284439869617
0.5562838052815781,0.9998284439869617
0.5563192058037418,0.9998284439869617
0.5563546108317954,0.9998284439869617
0.5563900203665988,0.9998284439869617
0.5564254344090128,0.9998284439869617
0.5564608529598981,0.9998284439869617
0.5564962760201159,0.9998284439869617
0.5565317035905272,0.9998284439869617
0.5565671356719933,0.9998284439869617
0.5566025722653762,0.9998284439869617
0.5566380133715377,0.9998284439869617
0.5566734589913398,0.9998284439869617
0.5567089091256447,0.9998284439869617
0.5567443637753152,0.9998284439869617
0.556779822941214,0.9998284439869617
0.5568152866242039,0.9998284439869617
0.5568507548251481,0.9998284439869617
0.5568862275449101,0.9998284439869617
0.5569217047843537,0.9998284439869617
0.5569571865443425,0.9998284439869617
0.5569926728257407,0.9998284439869617
0.5570281636294125,0.9998284439869617
0.5570636589562226,0.9998284439869617
0.5570991588070354,0.9998284439869617
0.5571346631827162,0.9998284439869617
0.55717017208413,0.9998284439869617
0.5572056855121422,0.9998284439869617
0.5572412034676185,0.9998284439869617
0.5572767259514247,0.9998284439869617
0.5573122529644269,0.9998284439869617
0.5573477845074912,0.9998284439869617
0.5573833205814843,0.9998284439869617
0.5573762652426875,0.999799851318122
0.5574118059651528,0.999799851318122
0.5574473512203676,0.999799851318122
0.5574829010091992,0.999799851318122
0.5575184553325149,0.999799851318122
0.5575540141911823,0.999799851318122
0.5575895775860694,0.999799851318122
0.5576251455180442,0.999799851318122
0.557660717987975,0.999799851318122
0.5576962949967305,0.999799851318122
0.5577318765451791,0.999799851318122
0.55776746263419,0.999799851318122
0.5578030532646322,0.999799851318122
0.5577959991066586,0.9997712586492823
0.5578315943971156,0.9997712586492823
0.5578671942308306,0.9997712586492823
0.5578601400832841,0.9997426659804426
0.5578957445790053,0.9997426659804426
0.557931353619812,0.9997426659804426
0.5579669672065747,0.9997426659804426
0.5580025853401638,0.9997426659804426
0.5580382080214501,0.9997426659804426
0.5580738352513048,0.9997426659804426
0.558109467030599,0.9997426659804426
0.5581451033602043,0.9997426659804426
0.5581807442409923,0.9997426659804426
0.5582163896738349,0.9997426659804426
0.5582093364838112,0.9997140733116029
0.5582449865883254,0.9997140733116029
0.5582806412467267,0.9997140733116029
0.5583163004598876,0.9997140733116029
0.5583519642286809,0.9997140733116029
0.5583876325539798,0.9997140733116029
0.5584233054366575,0.9997140733116029
0.5584589828775876,0.9997140733116029
0.5584946648776437,0.9997140733116029
0.5585303514376997,0.9997140733116029
0.55856604255863,0.9997140733116029
0.5586017382413088,0.9997140733116029
0.5586374384866108,0.9997140733116029
0.558673143295411,0.9997140733116029
0.5586660914305802,0.9996854806427632
0.5587018009236325,0.9996854806427632
0.5587375149820216,0.9996854806427632
0.5587304631316521,0.9996568879739235
0.5587661818762986,0.9996568879739235
0.5588019051881213,0.9996568879739235
0.5588376330679965,0.9996568879739235
0.5588733655168004,0.9996568879739235
0.5589091025354094,0.9996568879739235
0.5589448441247002,0.9996568879739235
0.5589805902855498,0.9996568879739235
0.5590163410188353,0.9996568879739235
0.5590520963254342,0.9996568879739235
0.5590878562062238,0.9996568879739235
0.5590808053347832,0.9996282953050838
0.559116569911561,0.9996282953050838
0.5591095189355169,0.9995997026362441
0.5591452882093276,0.9995997026362441
0.5591810620601407,0.9995997026362441
0.5592168404888349,0.9995997026362441
0.5592526234962887,0.9995997026362441
0.5592884110833813,0.9995997026362441
0.559324203250992,0.9995997026362441
0.55936,0.9995997026362441
0.5593958013312852,0.9995997026362441
0.5594316072457275,0.9995997026362441
0.5594245571362276,0.9995711099674044
0.5594603677564933,0.9995711099674044
0.5594961829617656,0.9995711099674044
0.559532002752925,0.9995711099674044
0.5595678271308523,0.9995711099674044
0.5596036560964287,0.9995711099674044
0.5595966063710581,0.9995425172985647
0.5596324400473858,0.9995425172985647
0.5596682783132144,0.9995425172985647
0.5597041211694258,0.9995425172985647
0.5596970715852506,0.999513924629725
0.5597329191552047,0.999513924629725
0.559768771317395,0.999513924629725
0.5598046280727039,0.999513924629725
0.5598404894220144,0.999513924629725
0.5598763553662092,0.999513924629725
0.5599122259061714,0.999513924629725
0.5599481010427846,0.999513924629725
0.5599839807769323,0.999513924629725
0.5599769319492502,0.9994853319608852
0.5600128164049984,0.9994853319608852
0.5600487054601384,0.9994853319608852
0.5600845991155547,0.9994853319608852
0.5601204973721318,0.9994853319608852
0.5601564002307544,0.9994853319608852
0.5601923076923077,0.9994853319608852
0.5602282197576768,0.9994853319608852
0.5602641364277472,0.9994853319608852
0.5603000577034045,0.9994853319608852
0.5602930097616491,0.9994567392920455
0.5603289357677572,0.9994567392920455
0.5603648663813142,0.9994567392920455
0.5604008016032064,0.9994567392920455
0.5604367414343204,0.9994567392920455
0.5604726858755431,0.9994567392920455
0.5605086349277617,0.9994567392920455
0.5605445885918633,0.9994567392920455
0.5605805468687355,0.9994567392920455
0.5606165097592661,0.9994567392920455
0.5606524772643431,0.9994567392920455
0.5606884493848547,0.9994567392920455
0.5607244261216895,0.9994567392920455
0.560760407475736,0.9994567392920455
0.5607963934478831,0.9994567392920455
0.560789347023905,0.9994281466232058
0.5608253377402689,0.9994281466232058
0.5608613330766021,0.9994281466232058
0.5608542866770431,0.9993995539543661
0.5608902867596322,0.9993995539543661
0.5609262914640605,0.9993995539543661
0.5609192450892284,0.9993709612855264
0.5609552545419528,0.9993709612855264
0.5609912686183872,0.9993709612855264
0.5610272873194222,0.9993709612855264
0.5610633106459484,0.9993709612855264
0.561099338598857,0.9993709612855264
0.5611353711790393,0.9993709612855264
0.5611714083873868,0.9993709612855264
0.5612074502247912,0.9993709612855264
0.5612434966921447,0.9993709612855264
0.5612795477903392,0.9993709612855264
0.5613156035202672,0.9993709612855264
0.5613085583053624,0.9993423686166867
0.5613446187944686,0.9993423686166867
0.5613806839171847,0.9993423686166867
0.5614167536744037,0.9993423686166867
0.561452828067019,0.9993423686166867
0.5614889070959243,0.9993423686166867
